"ADAMS/View model name: TP_6572N_vRoad_N45_nlParameter"
	"2016-04-"	"9 16:19:45"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"DYSensor4_MR4_ver"	"  Variable"	"     (N/A)"	"     (N/A)"	"(No Comment)"

"TIME      "	"Q         "
7.310000e+000	4.743150e+000
7.311000e+000	4.749565e+000
7.312000e+000	4.755664e+000
7.313000e+000	4.761462e+000
7.314000e+000	4.766984e+000
7.314403e+000	4.769135e+000
7.314660e+000	4.770489e+000
7.314918e+000	4.771831e+000
7.315000e+000	4.772259e+000
7.316000e+000	4.777358e+000
7.317000e+000	4.782363e+000
7.318000e+000	4.787415e+000
7.319000e+000	4.792625e+000
7.320000e+000	4.798041e+000
7.321000e+000	4.803638e+000
7.322000e+000	4.809316e+000
7.323000e+000	4.814960e+000
7.324000e+000	4.820446e+000
7.325000e+000	4.825658e+000
7.326000e+000	4.830507e+000
7.327000e+000	4.834950e+000
7.328000e+000	4.838980e+000
7.329000e+000	4.842610e+000
7.330000e+000	4.845889e+000
7.330563e+000	4.847584e+000
7.330826e+000	4.848343e+000
7.331000e+000	4.848833e+000
7.331119e+000	4.849163e+000
7.332000e+000	4.851504e+000
7.333000e+000	4.853969e+000
7.334000e+000	4.856353e+000
7.335000e+000	4.858776e+000
7.336000e+000	4.861278e+000
7.337000e+000	4.863844e+000
7.338000e+000	4.866395e+000
7.339000e+000	4.868820e+000
7.340000e+000	4.871014e+000
7.341000e+000	4.872869e+000
7.342000e+000	4.874308e+000
7.343000e+000	4.875295e+000
7.344000e+000	4.875836e+000
7.345000e+000	4.875943e+000
7.346000e+000	4.875680e+000
7.346583e+000	4.875358e+000
7.346836e+000	4.875181e+000
7.347000e+000	4.875057e+000
7.347087e+000	4.874988e+000
7.348000e+000	4.874136e+000
7.349000e+000	4.872986e+000
7.349536e+000	4.872317e+000
7.350000e+000	4.871729e+000
7.351000e+000	4.870485e+000
7.352000e+000	4.869311e+000
7.353000e+000	4.868198e+000
7.354000e+000	4.867073e+000
7.355000e+000	4.865839e+000
7.356000e+000	4.864385e+000
7.357000e+000	4.862613e+000
7.358000e+000	4.860450e+000
7.359000e+000	4.857863e+000
7.360000e+000	4.854862e+000
7.361000e+000	4.851461e+000
7.362000e+000	4.847729e+000
7.362466e+000	4.845882e+000
7.362722e+000	4.844837e+000
7.363000e+000	4.843685e+000
7.363000e+000	4.843685e+000
7.364000e+000	4.839400e+000
7.365000e+000	4.834955e+000
7.365458e+000	4.832904e+000
7.366000e+000	4.830490e+000
7.367000e+000	4.826134e+000
7.368000e+000	4.821934e+000
7.369000e+000	4.817892e+000
7.370000e+000	4.813929e+000
7.371000e+000	4.809951e+000
7.372000e+000	4.805854e+000
7.373000e+000	4.801539e+000
7.374000e+000	4.796932e+000
7.375000e+000	4.791991e+000
7.376000e+000	4.786721e+000
7.377000e+000	4.781143e+000
7.378000e+000	4.775320e+000
7.378239e+000	4.773892e+000
7.378500e+000	4.772320e+000
7.378753e+000	4.770787e+000
7.379000e+000	4.769284e+000
7.380000e+000	4.763124e+000
7.381000e+000	4.756941e+000
7.382000e+000	4.750904e+000
7.383000e+000	4.745129e+000
7.384000e+000	4.739673e+000
7.385000e+000	4.734524e+000
7.386000e+000	4.729599e+000
7.387000e+000	4.724801e+000
7.388000e+000	4.720020e+000
7.389000e+000	4.715156e+000
7.390000e+000	4.710130e+000
7.391000e+000	4.704885e+000
7.392000e+000	4.699419e+000
7.393000e+000	4.693752e+000
7.393985e+000	4.688020e+000
7.394000e+000	4.687933e+000
7.394247e+000	4.686473e+000
7.394529e+000	4.684807e+000
7.395000e+000	4.682019e+000
7.396000e+000	4.676108e+000
7.397000e+000	4.670333e+000
7.398000e+000	4.664879e+000
7.399000e+000	4.659852e+000
7.400000e+000	4.655314e+000
7.401000e+000	4.651223e+000
7.402000e+000	4.647492e+000
7.403000e+000	4.644014e+000
7.404000e+000	4.640676e+000
7.405000e+000	4.637371e+000
7.406000e+000	4.634008e+000
7.407000e+000	4.630532e+000
7.408000e+000	4.626923e+000
7.409000e+000	4.623191e+000
7.409760e+000	4.620297e+000
7.410000e+000	4.619377e+000
7.410014e+000	4.619322e+000
7.410280e+000	4.618303e+000
7.411000e+000	4.615557e+000
7.412000e+000	4.611832e+000
7.412871e+000	4.608788e+000
7.413000e+000	4.608360e+000
7.414000e+000	4.605334e+000
7.415000e+000	4.602848e+000
7.416000e+000	4.600961e+000
7.417000e+000	4.599617e+000
7.418000e+000	4.598696e+000
7.419000e+000	4.598094e+000
7.420000e+000	4.597687e+000
7.421000e+000	4.597361e+000
7.422000e+000	4.597031e+000
7.423000e+000	4.596623e+000
7.424000e+000	4.596115e+000
7.425000e+000	4.595515e+000
7.425652e+000	4.595090e+000
7.425906e+000	4.594920e+000
7.426000e+000	4.594857e+000
7.426187e+000	4.594734e+000
7.427000e+000	4.594223e+000
7.428000e+000	4.593712e+000
7.428773e+000	4.593502e+000
7.429000e+000	4.593485e+000
7.430000e+000	4.593731e+000
7.431000e+000	4.594538e+000
7.432000e+000	4.595947e+000
7.433000e+000	4.597888e+000
7.434000e+000	4.600253e+000
7.435000e+000	4.602914e+000
7.436000e+000	4.605743e+000
7.437000e+000	4.608617e+000
7.438000e+000	4.611450e+000
7.439000e+000	4.614177e+000
7.440000e+000	4.616776e+000
7.441000e+000	4.619248e+000
7.441677e+000	4.620867e+000
7.441933e+000	4.621468e+000
7.442000e+000	4.621626e+000
7.442213e+000	4.622127e+000
7.443000e+000	4.623984e+000
7.444000e+000	4.626415e+000
7.444756e+000	4.628394e+000
7.445000e+000	4.629074e+000
7.446000e+000	4.632137e+000
7.447000e+000	4.635685e+000
7.448000e+000	4.639750e+000
7.449000e+000	4.644257e+000
7.450000e+000	4.649095e+000
7.451000e+000	4.654134e+000
7.452000e+000	4.659235e+000
7.453000e+000	4.664286e+000
7.454000e+000	4.669202e+000
7.455000e+000	4.673916e+000
7.456000e+000	4.678417e+000
7.457000e+000	4.682715e+000
7.458000e+000	4.686845e+000
7.459000e+000	4.690867e+000
7.460000e+000	4.694863e+000
7.461000e+000	4.698967e+000
7.462000e+000	4.703350e+000
7.463000e+000	4.708074e+000
7.464000e+000	4.713171e+000
7.465000e+000	4.718569e+000
7.466000e+000	4.724158e+000
7.467000e+000	4.729813e+000
7.468000e+000	4.735403e+000
7.469000e+000	4.740817e+000
7.470000e+000	4.745974e+000
7.471000e+000	4.750830e+000
7.472000e+000	4.755378e+000
7.473000e+000	4.759633e+000
7.474000e+000	4.763635e+000
7.475000e+000	4.767425e+000
7.475275e+000	4.768441e+000
7.475550e+000	4.769447e+000
7.475850e+000	4.770539e+000
7.476000e+000	4.771084e+000
7.477000e+000	4.774720e+000
7.478000e+000	4.778487e+000
7.479000e+000	4.782458e+000
7.480000e+000	4.786659e+000
7.481000e+000	4.791035e+000
7.482000e+000	4.795473e+000
7.483000e+000	4.799852e+000
7.484000e+000	4.804057e+000
7.485000e+000	4.807983e+000
7.486000e+000	4.811558e+000
7.487000e+000	4.814751e+000
7.488000e+000	4.817568e+000
7.489000e+000	4.820026e+000
7.490000e+000	4.822175e+000
7.490426e+000	4.822998e+000
7.491000e+000	4.824042e+000
7.492000e+000	4.825701e+000
7.493000e+000	4.827250e+000
7.494000e+000	4.828832e+000
7.495000e+000	4.830534e+000
7.496000e+000	4.832374e+000
7.497000e+000	4.834308e+000
7.498000e+000	4.836238e+000
7.499000e+000	4.838055e+000
7.500000e+000	4.839643e+000
7.501000e+000	4.840906e+000
7.502000e+000	4.841774e+000
7.503000e+000	4.842227e+000
7.503500e+000	4.842301e+000
7.504000e+000	4.842280e+000
7.504000e+000	4.842280e+000
7.504265e+000	4.842228e+000
7.504669e+000	4.842101e+000
7.505000e+000	4.841961e+000
7.505000e+000	4.841961e+000
7.505583e+000	4.841626e+000
7.506000e+000	4.841319e+000
7.506000e+000	4.841319e+000
7.506254e+000	4.841105e+000
7.506507e+000	4.840875e+000
7.506767e+000	4.840624e+000
7.507000e+000	4.840384e+000
7.507118e+000	4.840258e+000
7.507517e+000	4.839811e+000
7.507839e+000	4.839428e+000
7.508000e+000	4.839230e+000
7.508161e+000	4.839028e+000
7.508581e+000	4.838494e+000
7.508843e+000	4.838155e+000
7.509000e+000	4.837951e+000
7.509116e+000	4.837801e+000
7.509383e+000	4.837459e+000
7.509670e+000	4.837097e+000
7.510000e+000	4.836691e+000
7.510000e+000	4.836691e+000
7.510305e+000	4.836327e+000
7.510740e+000	4.835827e+000
7.511000e+000	4.835541e+000
7.511000e+000	4.835541e+000
7.511282e+000	4.835241e+000
7.511564e+000	4.834953e+000
7.511818e+000	4.834704e+000
7.512000e+000	4.834530e+000
7.512119e+000	4.834418e+000
7.512517e+000	4.834051e+000
7.512839e+000	4.833760e+000
7.513000e+000	4.833616e+000
7.513333e+000	4.833317e+000
7.513667e+000	4.833015e+000
7.514000e+000	4.832706e+000
7.514000e+000	4.832706e+000
7.514333e+000	4.832386e+000
7.514667e+000	4.832050e+000
7.515000e+000	4.831695e+000
7.515000e+000	4.831695e+000
7.515275e+000	4.831384e+000
7.515550e+000	4.831055e+000
7.515825e+000	4.830706e+000
7.516000e+000	4.830472e+000
7.516333e+000	4.830002e+000
7.516667e+000	4.829494e+000
7.517000e+000	4.828947e+000
7.518000e+000	4.827052e+000
7.519000e+000	4.824769e+000
7.520000e+000	4.822118e+000
7.521000e+000	4.819124e+000
7.521973e+000	4.815937e+000
7.522000e+000	4.815845e+000
7.522226e+000	4.815066e+000
7.522504e+000	4.814092e+000
7.523000e+000	4.812319e+000
7.524000e+000	4.808626e+000
7.525000e+000	4.804876e+000
7.526000e+000	4.801221e+000
7.527000e+000	4.797748e+000
7.528000e+000	4.794489e+000
7.529000e+000	4.791406e+000
7.530000e+000	4.788399e+000
7.531000e+000	4.785365e+000
7.532000e+000	4.782201e+000
7.533000e+000	4.778813e+000
7.534000e+000	4.775139e+000
7.535000e+000	4.771154e+000
7.536000e+000	4.766868e+000
7.537000e+000	4.762302e+000
7.537789e+000	4.758550e+000
7.538000e+000	4.757524e+000
7.538043e+000	4.757316e+000
7.538332e+000	4.755895e+000
7.539000e+000	4.752585e+000
7.540000e+000	4.747572e+000
7.541000e+000	4.742624e+000
7.542000e+000	4.737914e+000
7.543000e+000	4.733504e+000
7.544000e+000	4.729435e+000
7.545000e+000	4.725650e+000
7.546000e+000	4.722052e+000
7.547000e+000	4.718540e+000
7.548000e+000	4.715001e+000
7.549000e+000	4.711342e+000
7.550000e+000	4.707491e+000
7.551000e+000	4.703419e+000
7.552000e+000	4.699130e+000
7.553000e+000	4.694651e+000
7.553568e+000	4.692037e+000
7.553826e+000	4.690834e+000
7.554000e+000	4.690021e+000
7.554079e+000	4.689650e+000
7.555000e+000	4.685326e+000
7.556000e+000	4.680665e+000
7.556640e+000	4.677772e+000
7.557000e+000	4.676202e+000
7.558000e+000	4.672096e+000
7.559000e+000	4.668432e+000
7.560000e+000	4.665233e+000
7.561000e+000	4.662419e+000
7.562000e+000	4.659896e+000
7.563000e+000	4.657552e+000
7.564000e+000	4.655266e+000
7.565000e+000	4.652943e+000
7.566000e+000	4.650506e+000
7.567000e+000	4.647916e+000
7.568000e+000	4.645172e+000
7.569000e+000	4.642294e+000
7.569396e+000	4.641127e+000
7.569652e+000	4.640366e+000
7.569920e+000	4.639565e+000
7.570000e+000	4.639328e+000
7.571000e+000	4.636365e+000
7.572000e+000	4.633516e+000
7.573000e+000	4.630959e+000
7.574000e+000	4.628857e+000
7.575000e+000	4.627266e+000
7.576000e+000	4.626209e+000
7.577000e+000	4.625600e+000
7.578000e+000	4.625330e+000
7.579000e+000	4.625284e+000
7.580000e+000	4.625330e+000
7.581000e+000	4.625372e+000
7.582000e+000	4.625331e+000
7.583000e+000	4.625161e+000
7.584000e+000	4.624858e+000
7.585000e+000	4.624437e+000
7.585308e+000	4.624287e+000
7.585562e+000	4.624161e+000
7.585826e+000	4.624029e+000
7.586000e+000	4.623943e+000
7.587000e+000	4.623472e+000
7.588000e+000	4.623134e+000
7.588402e+000	4.623074e+000
7.589000e+000	4.623113e+000
7.590000e+000	4.623543e+000
7.591000e+000	4.624508e+000
7.592000e+000	4.626006e+000
7.593000e+000	4.627941e+000
7.594000e+000	4.630198e+000
7.595000e+000	4.632646e+000
7.596000e+000	4.635164e+000
7.597000e+000	4.637647e+000
7.598000e+000	4.640016e+000
7.599000e+000	4.642226e+000
7.600000e+000	4.644271e+000
7.601000e+000	4.646166e+000
7.601328e+000	4.646763e+000
7.601583e+000	4.647220e+000
7.601850e+000	4.647695e+000
7.602000e+000	4.647962e+000
7.603000e+000	4.649743e+000
7.604000e+000	4.651615e+000
7.604406e+000	4.652438e+000
7.605000e+000	4.653749e+000
7.606000e+000	4.656282e+000
7.607000e+000	4.659283e+000
7.608000e+000	4.662745e+000
7.609000e+000	4.666567e+000
7.610000e+000	4.670630e+000
7.611000e+000	4.674808e+000
7.612000e+000	4.678972e+000
7.613000e+000	4.683020e+000
7.614000e+000	4.686880e+000
7.615000e+000	4.690515e+000
7.616000e+000	4.693925e+000
7.617000e+000	4.697126e+000
7.617422e+000	4.698426e+000
7.617682e+000	4.699212e+000
7.617959e+000	4.700042e+000
7.618000e+000	4.700166e+000
7.619000e+000	4.703118e+000
7.620000e+000	4.706076e+000
7.620431e+000	4.707391e+000
7.621000e+000	4.709199e+000
7.622000e+000	4.712623e+000
7.623000e+000	4.716397e+000
7.624000e+000	4.720521e+000
7.625000e+000	4.724890e+000
7.626000e+000	4.729396e+000
7.627000e+000	4.733915e+000
7.628000e+000	4.738323e+000
7.629000e+000	4.742518e+000
7.630000e+000	4.746434e+000
7.631000e+000	4.750047e+000
7.632000e+000	4.753360e+000
7.633000e+000	4.756406e+000
7.633542e+000	4.757955e+000
7.633805e+000	4.758685e+000
7.634000e+000	4.759218e+000
7.634069e+000	4.759405e+000
7.635000e+000	4.761865e+000
7.636000e+000	4.764431e+000
7.637000e+000	4.767055e+000
7.638000e+000	4.769875e+000
7.639000e+000	4.772936e+000
7.640000e+000	4.776241e+000
7.641000e+000	4.779693e+000
7.642000e+000	4.783187e+000
7.643000e+000	4.786600e+000
7.644000e+000	4.789819e+000
7.645000e+000	4.792755e+000
7.646000e+000	4.795340e+000
7.647000e+000	4.797566e+000
7.648000e+000	4.799445e+000
7.649000e+000	4.801007e+000
7.649603e+000	4.801819e+000
7.649872e+000	4.802149e+000
7.650000e+000	4.802301e+000
7.650145e+000	4.802469e+000
7.651000e+000	4.803378e+000
7.652000e+000	4.804314e+000
7.653000e+000	4.805240e+000
7.654000e+000	4.806296e+000
7.655000e+000	4.807523e+000
7.656000e+000	4.808928e+000
7.657000e+000	4.810430e+000
7.658000e+000	4.811926e+000
7.659000e+000	4.813299e+000
7.660000e+000	4.814441e+000
7.661000e+000	4.815266e+000
7.662000e+000	4.815722e+000
7.663000e+000	4.815800e+000
7.664000e+000	4.815522e+000
7.665000e+000	4.814921e+000
7.665562e+000	4.814453e+000
7.665816e+000	4.814213e+000
7.666000e+000	4.814033e+000
7.666364e+000	4.813662e+000
7.667000e+000	4.812994e+000
7.668000e+000	4.812002e+000
7.668388e+000	4.811689e+000
7.669000e+000	4.811336e+000
7.670000e+000	4.811264e+000
7.670896e+000	4.811851e+000
7.671000e+000	4.811961e+000
7.671148e+000	4.812134e+000
7.671422e+000	4.812506e+000
7.672000e+000	4.813510e+000
7.673000e+000	4.816053e+000
7.674000e+000	4.819654e+000
7.675000e+000	4.824622e+000
7.676000e+000	4.831056e+000
7.677000e+000	4.839220e+000
7.678000e+000	4.849305e+000
7.679000e+000	4.861499e+000
7.680000e+000	4.875984e+000
7.681000e+000	4.892934e+000
7.682000e+000	4.912517e+000
7.683000e+000	4.934880e+000
7.684000e+000	4.960127e+000
7.685000e+000	4.988311e+000
7.686000e+000	5.019414e+000
7.687000e+000	5.053347e+000
7.688000e+000	5.089956e+000
7.689000e+000	5.129136e+000
7.689125e+000	5.134178e+000
7.689375e+000	5.144423e+000
7.689641e+000	5.155441e+000
7.690000e+000	5.170606e+000
7.691000e+000	5.214409e+000
7.692000e+000	5.260579e+000
7.693000e+000	5.309284e+000
7.694000e+000	5.360770e+000
7.695000e+000	5.415274e+000
7.696000e+000	5.473065e+000
7.697000e+000	5.534283e+000
7.697069e+000	5.538610e+000
7.698000e+000	5.598703e+000
7.699000e+000	5.666213e+000
7.700000e+000	5.736687e+000
7.701000e+000	5.810206e+000
7.702000e+000	5.886348e+000
7.703000e+000	5.965154e+000
7.704000e+000	6.046556e+000
7.705000e+000	6.130524e+000
7.706000e+000	6.217053e+000
7.707000e+000	6.306143e+000
7.707241e+000	6.328003e+000
7.707498e+000	6.351446e+000
7.707784e+000	6.377807e+000
7.708000e+000	6.397802e+000
7.709000e+000	6.492073e+000
7.710000e+000	6.589020e+000
7.710618e+000	6.650377e+000
7.711000e+000	6.688819e+000
7.712000e+000	6.791572e+000
7.713000e+000	6.897261e+000
7.714000e+000	7.006049e+000
7.715000e+000	7.117538e+000
7.716000e+000	7.231667e+000
7.717000e+000	7.348208e+000
7.718000e+000	7.466915e+000
7.719000e+000	7.587536e+000
7.720000e+000	7.709817e+000
7.721000e+000	7.833519e+000
7.722000e+000	7.958333e+000
7.723000e+000	8.083957e+000
7.724000e+000	8.210059e+000
7.725000e+000	8.336376e+000
7.726000e+000	8.462628e+000
7.727000e+000	8.588616e+000
7.728000e+000	8.714167e+000
7.728690e+000	8.800571e+000
7.728952e+000	8.833215e+000
7.729000e+000	8.839218e+000
7.729223e+000	8.867083e+000
7.730000e+000	8.963661e+000
7.731000e+000	9.087420e+000
7.731165e+000	9.107738e+000
7.732000e+000	9.210397e+000
7.733000e+000	9.332471e+000
7.734000e+000	9.453514e+000
7.735000e+000	9.573152e+000
7.736000e+000	9.691217e+000
7.737000e+000	9.807402e+000
7.738000e+000	9.921525e+000
7.739000e+000	1.003348e+001
7.740000e+000	1.014320e+001
7.741000e+000	1.025068e+001
7.742000e+000	1.035585e+001
7.743000e+000	1.045851e+001
7.744000e+000	1.055885e+001
7.745000e+000	1.065653e+001
7.746000e+000	1.075127e+001
7.747000e+000	1.084281e+001
7.748000e+000	1.093106e+001
7.749000e+000	1.101571e+001
7.750000e+000	1.109663e+001
7.751000e+000	1.117373e+001
7.751667e+000	1.122301e+001
7.751921e+000	1.124140e+001
7.752000e+000	1.124702e+001
7.752225e+000	1.126299e+001
7.753000e+000	1.131651e+001
7.754000e+000	1.138225e+001
7.755000e+000	1.144417e+001
7.756000e+000	1.150252e+001
7.757000e+000	1.155712e+001
7.758000e+000	1.160767e+001
7.759000e+000	1.165457e+001
7.760000e+000	1.169729e+001
7.761000e+000	1.173612e+001
7.762000e+000	1.177078e+001
7.763000e+000	1.180124e+001
7.764000e+000	1.182749e+001
7.765000e+000	1.184956e+001
7.766000e+000	1.186748e+001
7.767000e+000	1.188127e+001
7.768000e+000	1.189091e+001
7.769000e+000	1.189636e+001
7.770000e+000	1.189757e+001
7.771000e+000	1.189441e+001
7.772000e+000	1.188673e+001
7.773000e+000	1.187481e+001
7.774000e+000	1.185838e+001
7.775000e+000	1.183740e+001
7.776000e+000	1.181176e+001
7.777000e+000	1.178139e+001
7.778000e+000	1.174621e+001
7.778667e+000	1.172003e+001
7.779000e+000	1.170612e+001
7.780000e+000	1.166108e+001
7.781000e+000	1.161102e+001
7.782000e+000	1.155593e+001
7.783000e+000	1.149580e+001
7.784000e+000	1.143060e+001
7.785000e+000	1.136030e+001
7.786000e+000	1.128486e+001
7.787000e+000	1.120419e+001
7.788000e+000	1.111825e+001
7.789000e+000	1.102694e+001
7.790000e+000	1.093020e+001
7.791000e+000	1.082795e+001
7.792000e+000	1.072014e+001
7.793000e+000	1.060674e+001
7.794000e+000	1.048775e+001
7.794000e+000	1.048775e+001
7.794500e+000	1.042617e+001
7.795000e+000	1.036320e+001
7.795000e+000	1.036320e+001
7.795500e+000	1.029885e+001
7.796000e+000	1.023311e+001
7.796000e+000	1.023311e+001
7.796500e+000	1.016599e+001
7.797000e+000	1.009750e+001
7.797000e+000	1.009750e+001
7.797500e+000	1.002762e+001
7.798000e+000	9.956357e+000
7.798000e+000	9.956357e+000
7.798500e+000	9.883716e+000
7.799000e+000	9.809692e+000
7.799000e+000	9.809692e+000
7.799500e+000	9.734284e+000
7.800000e+000	9.657492e+000
7.800000e+000	9.657492e+000
7.800500e+000	9.579315e+000
7.800752e+000	9.539379e+000
7.801000e+000	9.499704e+000
7.801022e+000	9.496117e+000
7.801304e+000	9.450573e+000
7.802000e+000	9.336475e+000
7.803000e+000	9.167888e+000
7.804000e+000	8.994063e+000
7.805000e+000	8.815133e+000
7.805653e+000	8.695539e+000
7.805910e+000	8.647754e+000
7.806000e+000	8.631088e+000
7.806173e+000	8.598849e+000
7.807000e+000	8.442284e+000
7.808000e+000	8.249019e+000
7.809000e+000	8.051584e+000
7.810000e+000	7.850235e+000
7.811000e+000	7.645247e+000
7.812000e+000	7.436869e+000
7.813000e+000	7.225309e+000
7.814000e+000	7.010737e+000
7.814531e+000	6.895583e+000
7.814787e+000	6.839843e+000
7.815000e+000	6.793340e+000
7.815040e+000	6.784532e+000
7.816000e+000	6.573355e+000
7.817000e+000	6.351089e+000
7.818000e+000	6.126914e+000
7.819000e+000	5.901306e+000
7.820000e+000	5.674626e+000
7.821000e+000	5.447338e+000
7.822000e+000	5.219694e+000
7.823000e+000	4.991978e+000
7.824000e+000	4.764456e+000
7.824381e+000	4.677865e+000
7.824633e+000	4.620733e+000
7.824887e+000	4.563076e+000
7.825000e+000	4.537388e+000
7.826000e+000	4.311135e+000
7.827000e+000	4.086108e+000
7.828000e+000	3.862850e+000
7.828393e+000	3.775726e+000
7.829000e+000	3.641964e+000
7.830000e+000	3.423904e+000
7.831000e+000	3.209234e+000
7.832000e+000	2.998097e+000
7.833000e+000	2.790884e+000
7.834000e+000	2.587812e+000
7.834978e+000	2.393494e+000
7.835000e+000	2.389092e+000
7.835253e+000	2.339491e+000
7.835510e+000	2.289539e+000
7.836000e+000	2.194986e+000
7.837000e+000	2.005840e+000
7.838000e+000	1.822061e+000
7.839000e+000	1.644147e+000
7.839960e+000	1.479309e+000
7.840000e+000	1.472569e+000
7.841000e+000	1.307849e+000
7.842000e+000	1.150079e+000
7.843000e+000	9.998678e-001
7.844000e+000	8.568886e-001
7.845000e+000	7.211845e-001
7.846000e+000	5.930494e-001
7.847000e+000	4.725675e-001
7.847250e+000	4.436535e-001
7.847501e+000	4.150885e-001
7.847755e+000	3.867685e-001
7.848000e+000	3.598994e-001
7.849000e+000	2.552315e-001
7.850000e+000	1.589042e-001
7.851000e+000	7.134744e-002
7.852000e+000	-7.022870e-003
7.852470e+000	-4.057553e-002
7.853000e+000	-7.568325e-002
7.854000e+000	-1.346189e-001
7.855000e+000	-1.833776e-001
7.856000e+000	-2.219684e-001
7.857000e+000	-2.508655e-001
7.858000e+000	-2.699465e-001
7.859000e+000	-2.793835e-001
7.860000e+000	-2.792935e-001
7.861000e+000	-2.700140e-001
7.861519e+000	-2.617183e-001
7.861784e+000	-2.565753e-001
7.862000e+000	-2.519036e-001
7.862034e+000	-2.511311e-001
7.863000e+000	-2.249112e-001
7.864000e+000	-1.892402e-001
7.865000e+000	-1.447822e-001
7.866000e+000	-9.139511e-002
7.867000e+000	-2.895389e-002
7.867174e+000	-1.712627e-002
7.868000e+000	4.294941e-002
7.869000e+000	1.236544e-001
7.870000e+000	2.132718e-001
7.871000e+000	3.115712e-001
7.872000e+000	4.183543e-001
7.873000e+000	5.331515e-001
7.874000e+000	6.555113e-001
7.875000e+000	7.848996e-001
7.876000e+000	9.208414e-001
7.877000e+000	1.062905e+000
7.878000e+000	1.210755e+000
7.879000e+000	1.364123e+000
7.880000e+000	1.522777e+000
7.881000e+000	1.686502e+000
7.881551e+000	1.778873e+000
7.881814e+000	1.823392e+000
7.882000e+000	1.855065e+000
7.882074e+000	1.867658e+000
7.883000e+000	2.028246e+000
7.884000e+000	2.205805e+000
7.885000e+000	2.387453e+000
7.886000e+000	2.572828e+000
7.887000e+000	2.761323e+000
7.888000e+000	2.952494e+000
7.889000e+000	3.145954e+000
7.890000e+000	3.341358e+000
7.891000e+000	3.538438e+000
7.892000e+000	3.737111e+000
7.893000e+000	3.937050e+000
7.894000e+000	4.138088e+000
7.895000e+000	4.339929e+000
7.896000e+000	4.542176e+000
7.897000e+000	4.744313e+000
7.898000e+000	4.945819e+000
7.899000e+000	5.146186e+000
7.900000e+000	5.345064e+000
7.901000e+000	5.542224e+000
7.902000e+000	5.737526e+000
7.903000e+000	5.930786e+000
7.904000e+000	6.122006e+000
7.905000e+000	6.310917e+000
7.906000e+000	6.497204e+000
7.907000e+000	6.680454e+000
7.908000e+000	6.860242e+000
7.909000e+000	7.036191e+000
7.910000e+000	7.208072e+000
7.911000e+000	7.375782e+000
7.912000e+000	7.539291e+000
7.912509e+000	7.620873e+000
7.912791e+000	7.665576e+000
7.913000e+000	7.698539e+000
7.913063e+000	7.708459e+000
7.914000e+000	7.853527e+000
7.915000e+000	8.004089e+000
7.916000e+000	8.149979e+000
7.917000e+000	8.291035e+000
7.918000e+000	8.427167e+000
7.919000e+000	8.558185e+000
7.920000e+000	8.684043e+000
7.921000e+000	8.804739e+000
7.922000e+000	8.920273e+000
7.923000e+000	9.030616e+000
7.924000e+000	9.135693e+000
7.925000e+000	9.235003e+000
7.925242e+000	9.258111e+000
7.926000e+000	9.328662e+000
7.927000e+000	9.417339e+000
7.927000e+000	9.417339e+000
7.928000e+000	9.500426e+000
7.928321e+000	9.525949e+000
7.928964e+000	9.575261e+000
7.929000e+000	9.577918e+000
7.929333e+000	9.602509e+000
7.929667e+000	9.626481e+000
7.930000e+000	9.649835e+000
7.930000e+000	9.649835e+000
7.930333e+000	9.672574e+000
7.930667e+000	9.694696e+000
7.931000e+000	9.716203e+000
7.931000e+000	9.716203e+000
7.931333e+000	9.737096e+000
7.931667e+000	9.757376e+000
7.932000e+000	9.777041e+000
7.932000e+000	9.777041e+000
7.932500e+000	9.805389e+000
7.933000e+000	9.832356e+000
7.933000e+000	9.832356e+000
7.933500e+000	9.857941e+000
7.934000e+000	9.882145e+000
7.935000e+000	9.926402e+000
7.936000e+000	9.965122e+000
7.937000e+000	9.998300e+000
7.938000e+000	1.002593e+001
7.939000e+000	1.004803e+001
7.940000e+000	1.006458e+001
7.941000e+000	1.007559e+001
7.942000e+000	1.008107e+001
7.943000e+000	1.008101e+001
7.944000e+000	1.007541e+001
7.945000e+000	1.006427e+001
7.946000e+000	1.004760e+001
7.947000e+000	1.002538e+001
7.948000e+000	9.997628e+000
7.949000e+000	9.964335e+000
7.950000e+000	9.925505e+000
7.951000e+000	9.881136e+000
7.952000e+000	9.831229e+000
7.953000e+000	9.775785e+000
7.954000e+000	9.714802e+000
7.955000e+000	9.648281e+000
7.956000e+000	9.576223e+000
7.956365e+000	9.548393e+000
7.956627e+000	9.528025e+000
7.956882e+000	9.507886e+000
7.957000e+000	9.498466e+000
7.957157e+000	9.485774e+000
7.957428e+000	9.463539e+000
7.958000e+000	9.415379e+000
7.959000e+000	9.326885e+000
7.960000e+000	9.233070e+000
7.961000e+000	9.134022e+000
7.962000e+000	9.029817e+000
7.963000e+000	8.920512e+000
7.964000e+000	8.806147e+000
7.964973e+000	8.690071e+000
7.965000e+000	8.686742e+000
7.965226e+000	8.659033e+000
7.965484e+000	8.627128e+000
7.966000e+000	8.562301e+000
7.967000e+000	8.433092e+000
7.968000e+000	8.299333e+000
7.969000e+000	8.161198e+000
7.970000e+000	8.018887e+000
7.971000e+000	7.872574e+000
7.972000e+000	7.722411e+000
7.973000e+000	7.568523e+000
7.974000e+000	7.411040e+000
